"R0000100","R0000600","R0001800","R0008800","R0009100","R0009600","R0010300","R0010400","R0010500","R0010600","R0013200","R0013400","R0015300","R0145100","R0146100","R0149800","R0149900","R0173600","R0214700","R0214800","R0216400","R0216601","R0217900","R0217910","T0857100","T2015100","T2998600","T3942500","T4876800","T5593000"
9945,22,1,0,9,17,7,7,5,1,2,1,1,0,-4,-4,-4,14,1,2,4,1,-3,-3,4,4,4,4,4,4
9946,21,1,1,9,17,7,7,4,1,2,1,1,0,-4,-4,-4,14,1,2,4,1,-3,-3,2,2,2,2,2,2
9947,19,1,-4,1,15,7,7,3,5,0,-4,0,0,-4,-4,-4,11,1,1,4,4,5872,1,-5,-5,-5,-5,-5,-5
9948,15,1,-4,1,15,7,7,4,5,2,-4,2,0,-4,-2,-2,14,1,2,4,2,5872,1,-5,-5,-5,-5,-5,-5
9949,14,1,-4,4,1,2,0,5,5,2,-4,2,0,-4,-2,-4,10,2,1,4,2,-3,-3,-5,-5,-5,-5,-5,-4
9950,17,1,-4,4,1,9,0,4,5,0,-4,3,0,-4,1,-4,10,2,1,4,2,16000,0,-4,-4,-4,-4,-4,-4
9951,16,1,-4,4,1,9,9,6,5,2,-4,8,0,-4,-2,3,13,2,2,4,2,20000,0,4,4,4,4,4,4
9952,15,1,-4,4,1,9,9,5,5,2,-4,2,0,-4,1,-4,10,2,1,4,2,20000,0,-4,-4,-4,-4,-4,-4
9953,14,1,-4,5,17,7,7,5,5,0,-4,0,0,-4,-2,3,14,1,2,4,2,-3,-3,4,4,4,4,-5,4
9954,20,1,-4,7,17,7,7,6,5,1,-4,2,0,-4,-4,-4,11,1,1,4,1,16000,0,-5,-5,-5,-5,-5,-5
9955,16,1,-4,1,17,7,7,5,5,3,-4,3,0,-4,1,-2,14,1,2,4,1,16000,0,2,2,2,2,2,2
9956,15,1,-4,7,17,7,7,5,5,4,-4,3,1,2,-2,-4,11,1,1,4,2,16000,0,-5,-5,-5,-5,-5,-5
9957,14,2,-4,7,17,7,7,5,5,4,-4,6,0,-4,3,-4,11,1,1,4,2,16000,0,-4,-4,-4,-5,-5,-4
9958,19,1,-4,0,1,2,2,4,5,4,-4,4,1,2,-4,-4,10,2,1,4,1,6000,0,-5,-5,-5,-5,-5,-5
9959,16,1,-4,2,1,2,0,2,5,6,-4,4,0,-4,4,4,13,2,2,4,2,14000,0,-5,-5,-5,-5,-5,-5
9960,18,1,-4,9,17,7,7,4,5,4,-4,4,0,-4,-4,-4,14,1,2,4,1,13000,0,-5,-5,-5,-5,-5,-5
9961,16,1,-4,4,18,7,7,3,5,4,-4,4,0,-4,2,-4,11,1,1,4,2,13000,0,-4,-4,-4,-5,-4,-4
9962,15,1,-4,4,18,7,7,6,5,4,-4,4,0,-4,2,-4,11,1,1,4,2,13000,0,-5,-5,-5,-5,-5,-5
9963,19,1,-3,7,17,7,7,4,1,2,-4,2,0,-4,-4,-4,11,1,1,4,1,11000,0,-4,-4,-4,-5,-5,-4
9964,18,1,-4,13,17,7,7,3,5,4,-4,4,0,-4,-4,-4,11,1,1,4,2,-2,-3,-4,-4,-4,-5,-5,-5
9965,21,1,-4,7,18,7,7,5,5,5,2,3,0,-4,-4,-4,14,1,2,4,4,-2,-3,2,2,-5,-5,-5,-5
9966,20,1,0,10,17,7,7,2,1,3,2,1,0,-4,-4,-4,14,1,2,4,1,-3,-3,4,4,4,4,4,4
9967,20,1,1,8,17,7,7,1,1,2,2,0,0,-4,-4,-4,14,1,2,4,1,-3,-3,3,3,3,3,3,3
9968,17,3,-4,5,17,7,7,4,5,3,-4,3,0,-4,-2,-4,11,1,1,4,1,8000,0,-4,-5,-5,-4,-5,-5
9969,17,1,-4,4,17,7,7,4,5,2,-4,2,0,-4,1,-4,11,1,1,4,2,11000,1,-4,-4,-4,-4,-4,-4
9970,18,1,-4,8,1,2,2,2,5,2,-4,2,0,-4,-4,-4,13,2,2,4,3,4000,1,6,6,6,6,6,6
9971,20,1,-4,8,1,2,1,1,5,4,-4,4,0,-4,-4,-4,10,2,1,4,3,4000,1,-4,-4,-4,-4,-4,-4
9972,18,1,-4,6,17,7,7,4,5,2,-4,1,0,-4,-4,-4,14,1,2,4,2,8000,1,3,3,3,3,3,3
9973,16,1,-4,6,17,7,7,6,5,2,-4,3,0,-4,-2,4,14,1,2,4,2,8000,1,-5,-5,-5,-5,-5,-5
9974,14,1,-4,6,17,7,7,4,5,1,-4,2,0,-4,2,2,14,1,2,4,2,8000,1,4,4,4,4,4,4
9975,21,1,-4,1,17,7,7,4,1,1,1,0,0,-4,-4,-4,11,1,1,4,4,2000,1,-5,-5,-5,-5,-5,-5
9976,17,1,-4,8,17,7,7,5,5,2,-4,2,0,-4,3,-4,11,1,1,4,1,3600,1,-4,-4,-4,-4,-4,-5
9977,14,1,-4,8,17,7,7,6,5,6,-4,6,0,-4,4,-4,11,1,1,4,2,3600,1,-4,-4,-4,-4,-4,-4
9978,17,1,-4,4,18,7,7,2,5,5,-4,3,0,-4,1,3,14,1,2,4,2,25000,0,-5,1,-5,-5,1,1
9979,21,1,0,3,5,1,1,2,5,2,-4,2,1,1,-4,-4,12,3,2,4,1,2820,1,-5,-5,-5,-5,-5,-5
9980,20,1,-4,8,20,7,7,4,5,2,-4,3,0,-4,-4,-4,14,1,2,4,4,-2,-3,-5,-5,6,6,-5,-5
9981,17,1,1,8,20,7,7,5,1,2,-4,2,-4,4,-3,-3,14,1,2,4,2,7500,0,4,4,4,4,4,4
9982,15,1,-4,8,21,7,7,4,5,3,-4,3,0,-4,3,-2,14,1,2,4,2,-3,-3,3,3,3,3,3,3
9983,14,1,-4,3,18,7,7,4,5,4,-4,4,0,-4,2,-4,11,1,1,4,2,20000,0,-4,-4,-4,-4,-4,-4
9984,14,1,-4,4,18,7,7,2,5,2,-4,1,0,-4,4,-4,11,1,1,4,2,14000,0,-5,-5,-5,-5,-5,-5
9985,18,1,-4,3,1,2,2,2,5,2,-4,3,0,-4,-4,-4,10,2,1,4,3,25000,0,-5,-4,-4,-4,-4,-4
9986,20,1,-4,8,1,9,9,1,5,4,-4,5,0,-4,-4,-4,13,2,2,4,1,-2,-3,5,5,5,5,5,5
9987,20,1,-4,4,18,7,9,6,5,3,-4,3,0,-4,-4,-4,14,1,2,4,3,11000,0,0,0,0,0,0,0
9988,20,1,-4,5,18,7,7,2,5,2,-4,2,0,-4,-4,-4,11,1,1,4,4,20000,0,-4,-4,-4,-4,-4,-4
9989,19,1,-4,5,17,7,7,2,5,3,-4,3,0,-4,-4,-4,11,1,1,4,1,6000,0,-4,-4,-4,-5,-5,-5
9990,15,1,-4,2,18,7,7,2,5,2,-4,2,0,-4,2,-4,11,1,1,4,2,6000,1,-5,-5,-5,-5,-4,-4
9991,21,1,-4,3,18,7,7,2,1,3,-4,3,0,-4,-4,-4,14,1,2,4,1,-2,-3,-5,-5,-5,-5,-5,-5
9992,14,1,-4,4,18,7,7,5,5,2,-4,2,0,-4,2,3,14,1,2,4,2,10785,0,5,5,5,5,5,5
9993,15,3,-4,7,17,7,7,3,5,3,-4,3,0,-4,2,-4,11,1,1,4,1,-2,-3,-4,-4,-5,-5,-5,-5
9994,17,1,-4,4,17,7,7,1,5,4,-4,4,0,-4,-4,-4,11,1,1,4,1,6000,0,-5,-5,-5,-5,-5,-5
9995,14,1,-4,3,18,7,7,6,5,2,-4,2,0,-4,-4,-4,14,1,2,4,2,-2,-3,2,2,2,2,2,2
9996,20,1,-4,13,1,2,2,4,5,4,-4,4,0,-4,-4,-4,10,2,1,4,1,-1,-3,-4,-4,-4,-4,-4,-4
9997,16,1,-4,3,1,9,9,2,5,1,-4,0,-4,4,1,4,13,2,2,4,1,3000,1,4,4,-5,-5,-5,-5
9998,18,1,-4,3,1,9,9,3,5,2,-4,-3,-4,1,-4,-4,10,2,1,4,2,3000,1,-4,-4,-4,-4,-4,-4
9999,14,1,-4,1,1,2,2,2,5,2,-4,3,0,-4,2,3,13,2,2,4,2,4500,0,0,-5,-5,-5,-5,-5
10000,15,1,-4,2,1,1,1,5,5,4,-4,3,0,-4,1,4,13,2,2,4,2,2000,1,-5,-5,-5,-5,-5,-5
10001,14,1,-4,1,18,7,7,1,5,2,-4,3,0,-4,2,-4,11,1,1,4,2,13000,0,-4,-4,-4,-4,-4,-4
10002,14,1,-4,1,18,7,7,1,5,2,-4,2,0,-4,1,3,14,1,2,4,2,13000,0,3,3,3,3,3,3
10003,16,1,-4,2,18,7,7,4,5,3,-4,3,0,-4,-2,-4,11,1,1,4,2,4400,1,-5,-5,-5,-5,-5,-5
10004,15,1,-4,2,18,7,7,2,5,3,-4,2,0,-4,2,-4,11,1,1,4,2,4400,1,-4,-4,-4,-4,-5,-4
10005,21,1,-4,3,18,7,7,2,5,4,-4,4,0,-4,-4,-4,11,1,1,4,4,28894,0,-4,-4,-4,-4,-4,-5
10006,20,1,-4,3,18,7,7,4,5,4,-4,4,0,-4,-4,-4,11,1,1,4,3,28894,0,-4,-4,-4,-4,-4,-4
10007,18,1,-4,3,18,7,7,2,5,3,1,3,0,-4,-4,-4,14,1,2,4,3,16650,0,0,0,0,0,0,-5
10008,21,1,1,6,18,9,9,2,5,3,-4,1,0,-4,-4,-4,14,1,2,4,4,16972,0,3,3,3,3,3,-5
10009,18,1,-4,6,18,9,9,2,5,4,-4,2,0,-4,-4,-4,11,1,1,4,4,19000,0,-4,-4,-4,-4,-4,-4
10010,15,1,-4,7,1,2,2,6,5,2,-4,-2,0,-4,3,4,13,2,2,4,2,21000,0,0,0,0,0,0,0
10011,17,2,-4,4,18,7,7,2,5,4,-4,4,0,-4,1,1,14,1,2,4,2,25000,0,2,-5,-5,-5,-5,-5
10012,20,1,-4,4,3,0,0,2,5,2,-4,2,0,-4,-4,-4,12,3,2,4,4,-2,-3,-5,-5,-5,-5,-5,-5
10013,20,1,-4,7,29,9,9,1,5,1,-4,1,-4,3,-4,-4,9,3,1,4,1,5579,0,-5,-5,-5,-5,-5,-5
10014,19,1,-4,7,3,9,9,1,5,3,-4,2,0,-4,-4,-4,9,3,1,4,2,9000,0,-5,-5,-5,-5,-5,-5
10015,19,3,0,3,9,7,0,1,1,2,-4,2,1,1,-4,-4,12,3,2,4,4,939,1,-5,-5,-5,-5,-5,-5
10016,21,2,-4,7,-2,0,0,2,1,2,1,1,0,-4,-4,-4,12,3,2,4,1,-2,-3,-5,-5,-5,-5,-5,-5
10017,14,1,-4,4,9,1,1,2,5,2,-4,2,0,-4,1,3,12,3,2,4,2,4500,1,-5,-5,-5,-5,-5,-5
10018,19,1,0,3,3,4,2,1,4,2,1,2,1,1,-4,-4,9,3,1,4,1,-3,-3,-5,-5,-5,-5,-5,-5
10019,17,2,-4,4,5,1,0,1,5,5,-4,5,0,-4,2,-4,9,3,1,4,1,6000,1,-5,-5,-5,-5,-5,-5
10020,16,1,-4,4,5,0,0,1,5,2,-4,2,0,-4,-3,-4,9,3,1,4,2,6000,1,-5,-5,-5,-5,-5,-5
10021,15,2,-4,4,3,1,1,3,5,3,-4,-3,0,-4,2,-4,9,3,1,4,2,6000,1,-5,-5,-5,-5,-5,-5
10022,22,3,1,13,17,9,9,6,5,4,-4,4,0,-4,-4,-4,11,1,1,4,1,2000,1,-4,-4,-4,-5,-4,-4
10023,17,3,1,13,17,9,9,6,5,8,-4,8,0,-4,4,-4,11,1,1,4,1,2000,1,-4,-4,-4,-5,-4,-4
10024,18,1,-4,8,18,7,7,4,5,6,-4,3,0,-4,-4,-4,14,1,2,4,1,37900,0,3,3,3,3,3,3
10025,15,1,-4,4,16,7,7,4,5,3,-4,3,0,-4,1,-4,11,1,1,4,2,6240,1,-4,-4,-4,-5,-5,-5
10026,15,1,-4,9,17,7,7,5,5,2,-4,2,0,-4,4,4,14,1,2,4,1,7000,1,7,7,7,7,7,7
10027,17,3,-4,9,17,7,9,5,5,2,-4,4,0,-4,1,-4,11,1,1,4,1,7000,1,-4,-4,-4,-4,-4,-4
10028,21,1,1,6,18,7,7,2,1,2,1,1,0,-4,-4,-4,11,1,1,4,1,6400,0,-4,-4,-4,-4,-4,-4
10029,18,1,0,9,18,7,7,3,1,2,1,1,-4,4,-4,-4,14,1,2,4,4,6334,0,2,2,2,2,2,2
10030,19,1,-4,7,18,7,7,5,5,3,1,4,0,-4,-4,-4,11,1,1,4,2,5000,1,-4,-4,-4,-4,-4,-5
10031,17,3,-4,7,3,7,7,2,5,2,-4,2,0,-4,1,-4,11,1,1,4,2,5607,1,-4,-4,-4,-4,-4,-4
10032,14,1,-4,8,18,7,7,5,5,2,-4,3,0,-4,1,-3,14,1,2,4,2,5607,1,6,6,6,6,6,6
10033,14,3,-4,4,23,7,7,2,5,3,-4,0,1,1,2,-4,9,3,1,4,2,8400,1,-5,-5,-5,-5,-5,-5
10034,18,2,-4,8,17,7,7,4,5,2,-4,2,0,-4,-4,-4,14,1,2,4,1,-2,-3,-5,-5,-5,-5,-5,-5
10035,16,2,-4,8,17,7,7,4,5,4,-4,4,0,-4,1,-4,11,1,1,4,2,-2,-3,-4,-5,-5,-5,-5,-5
10036,22,1,-4,11,17,7,7,5,1,-2,1,-2,1,5,-4,-4,14,1,2,4,1,9000,1,5,5,5,5,5,-5
10037,16,1,-4,10,17,7,7,2,5,-2,-4,-2,0,-4,1,3,14,1,2,4,2,9000,1,1,1,1,1,1,1
10038,20,1,0,1,20,9,9,3,1,2,1,1,0,-4,-4,-4,14,1,2,4,4,41090,0,2,2,2,2,2,2
10039,16,1,1,3,6,9,9,1,5,2,-4,2,-4,3,2,4,12,3,2,4,2,1750,1,-5,-5,-5,-5,-5,-5
10040,19,2,-4,2,6,7,7,5,5,2,-4,3,0,-4,-4,-4,14,1,2,4,3,12895,0,0,0,0,0,0,0
10041,19,2,-4,2,18,7,7,5,5,3,-4,3,0,-4,-4,-4,14,1,2,4,3,17000,0,-5,-5,-5,-5,-5,-5
10042,19,1,-4,6,2,7,7,2,5,3,-4,3,0,-4,-4,-4,14,1,2,4,4,12000,0,4,4,4,-5,-5,-5
10043,20,1,-4,11,17,7,7,1,5,4,-4,4,0,-4,-4,-4,11,1,1,4,4,8000,1,-4,-4,-4,-5,-4,-4
10044,17,1,-4,2,9,2,0,2,5,0,-4,0,0,-4,-2,3,12,3,2,4,2,5000,1,-5,-5,-5,-5,-5,-5
10045,15,1,-4,2,9,2,2,3,5,2,-4,2,0,-4,2,3,12,3,2,4,2,5000,1,-5,-5,-5,-5,-5,-5
10046,17,1,-4,4,1,2,2,5,5,2,-4,2,0,-4,3,-4,10,2,1,4,2,9000,0,-5,-5,-5,-5,-5,-5
10047,15,1,-4,4,1,2,2,5,5,3,-4,3,0,-4,4,4,13,2,2,4,2,9000,0,1,1,1,1,-5,1
10048,20,1,-4,6,17,7,7,6,5,5,-4,7,0,-4,-4,-4,14,1,2,4,1,25000,0,3,3,3,3,3,3
10049,18,1,-4,6,17,7,7,6,5,4,-4,6,0,-4,-4,-4,14,1,2,4,1,25000,0,4,-5,-5,4,-5,-5
10050,16,1,-4,6,17,7,7,5,5,2,-4,5,0,-4,1,-4,11,1,1,4,2,25000,0,-4,-5,-5,-4,-4,-5
10051,14,1,-4,6,18,7,7,5,5,4,-4,6,0,-4,1,-4,11,1,1,4,2,25000,0,-4,-4,-4,-4,-5,-5
10052,21,1,-4,7,16,7,7,5,5,3,-4,3,0,-4,-4,-4,14,1,2,4,4,15000,0,3,3,3,3,3,3
10053,16,1,-4,7,18,7,7,3,5,4,-4,4,0,-4,2,-4,11,1,1,4,2,15000,0,-4,-5,-5,-4,-4,-4
10054,15,1,-4,7,17,7,7,5,5,4,-4,4,0,-4,3,3,14,1,2,4,2,15000,0,2,2,2,2,2,2
10055,21,1,-4,1,6,9,9,6,5,2,-4,2,0,-4,-4,-4,14,1,2,4,4,15000,0,-5,-5,-5,-5,-5,-5
10056,19,2,0,1,21,7,7,2,3,2,-4,2,0,-4,-4,-4,14,1,2,4,4,-2,-3,2,2,2,2,2,2
10057,19,1,-4,7,9,7,0,2,5,2,-4,2,0,-4,-4,-4,11,1,1,4,4,-2,-3,-4,-4,-5,-5,-5,-5
10058,17,1,-4,6,9,7,7,2,5,4,-4,4,0,-4,3,-4,11,1,1,4,2,-2,-3,-4,-5,-4,-4,-5,-4
10059,15,1,-4,4,3,1,1,2,5,3,-4,3,0,-4,1,1,12,3,2,4,1,7200,1,-5,-5,-5,-5,-5,-5
10060,21,1,1,10,18,7,7,2,1,2,1,1,0,-4,-4,-4,14,1,2,4,1,10742,0,2,2,-5,-5,-5,-5
10061,21,1,0,5,18,7,7,3,1,2,2,0,0,-4,-4,-4,11,1,1,4,1,7324,0,-4,-4,-4,-4,-4,-4
10062,18,1,1,2,18,7,7,4,1,2,2,0,0,-4,-4,-4,14,1,2,4,1,7295,0,3,3,3,3,3,3
10063,16,1,-4,5,-2,0,0,2,5,4,-4,4,1,3,2,3,12,3,2,4,2,2960,1,-5,-5,-5,-5,-5,-5
10064,14,1,-4,3,3,2,0,5,5,0,-4,0,0,-4,-2,4,12,3,2,4,2,2085,1,-5,-5,-5,-5,-5,-5
10065,20,1,-4,2,9,0,0,1,5,2,-4,2,0,-4,-4,-4,11,1,1,4,4,-2,-3,-5,-5,-5,-5,-5,-5
10066,21,2,0,6,9,0,0,1,1,4,2,2,1,3,-4,-4,12,3,2,4,1,-3,-3,-5,-5,-5,-5,-5,-5
10067,18,2,1,6,17,9,9,1,5,3,-4,3,0,-4,-4,-4,11,1,1,4,2,-2,-3,-4,-4,-4,-4,-4,-4
10068,16,2,-4,7,17,9,9,2,5,4,-4,4,0,-4,3,-4,11,1,1,4,2,-2,-3,-4,-4,-4,-4,-4,-4
10069,16,1,-4,3,3,9,9,2,5,2,-4,2,0,-4,1,-4,11,1,1,4,2,-2,-3,-4,-4,-4,-4,-4,-4
10070,14,1,-4,3,18,9,9,5,5,4,-4,4,0,-4,1,-4,11,1,1,4,2,6000,1,-4,-4,-4,-4,-4,-4
10071,21,1,-4,10,15,7,7,2,5,4,-4,5,0,-4,-4,-4,11,1,1,4,1,12000,1,-4,-4,-4,-4,-4,-4
10072,16,1,-4,10,17,7,7,5,5,2,-4,2,0,-4,4,-2,14,1,2,4,1,-2,-3,3,3,3,3,3,3
10073,15,1,-4,7,17,7,7,5,5,1,-4,1,0,-4,3,1,14,1,2,4,2,12000,1,4,4,4,4,4,4
10074,21,1,-4,6,17,7,7,4,5,2,-4,2,0,-4,-4,-4,11,1,1,4,1,13000,0,-5,-5,-5,-5,-5,-5
10075,16,1,-4,8,17,-3,-3,3,5,2,-4,2,0,-4,3,-4,11,1,1,4,2,13000,0,-4,-4,-4,-4,-4,-4
10076,14,1,-4,6,17,-3,-3,3,5,5,-4,6,0,-4,4,-4,11,1,1,4,2,13000,0,-4,-4,-4,-4,-4,-5
10077,16,1,-4,5,17,7,7,4,5,2,-4,2,0,-4,2,3,14,1,2,4,2,8200,1,4,4,4,4,4,4
10078,14,1,-4,5,17,7,7,4,5,4,-4,4,0,-4,2,-4,11,1,1,4,2,8200,1,-4,-4,-4,-4,-4,-4
10079,14,1,-4,4,18,7,9,5,5,2,-4,2,0,-4,2,2,14,1,2,4,2,5806,1,1,1,1,1,1,1
10080,21,1,-4,5,6,9,9,2,5,0,-4,0,0,-4,-4,-4,9,3,1,3,4,5100,0,-5,-5,-5,-5,-5,-5
10081,15,1,-4,3,29,2,0,2,3,2,-4,2,-4,4,2,3,12,3,2,3,1,3000,1,-5,-5,-5,-5,-5,-5
10082,22,1,-4,9,1,0,0,1,5,0,-4,0,0,-4,-4,-4,10,2,1,3,4,9100,1,-4,-4,-4,-4,-4,-4
10083,20,1,1,9,1,5,5,1,5,2,-4,2,0,-4,-4,-4,10,2,1,3,3,4250,0,-5,-5,-5,-5,-5,-5
10084,17,1,-4,8,1,2,2,2,5,4,-4,2,0,-4,2,-4,10,2,1,3,2,9200,1,-5,-5,-5,-5,-5,-5
10085,16,1,-4,8,1,2,2,5,5,0,-4,0,0,-4,2,-4,10,2,1,3,2,9200,1,-4,-4,-4,-4,-4,-4
10086,16,1,-4,4,3,9,2,6,5,2,-4,2,0,-4,1,3,12,3,2,3,2,5200,0,-5,-5,-5,-5,-5,-5
10087,14,2,-4,4,3,9,9,5,5,4,-4,4,0,-4,3,3,12,3,2,3,2,1500,1,-5,-5,-5,-5,-5,-5
10088,14,2,-4,4,3,9,9,5,5,2,-4,2,0,-4,3,3,12,3,2,3,2,1500,1,-5,-5,-5,-5,-5,-5
10089,19,2,-4,3,3,2,2,5,5,2,-4,2,0,-4,-4,-4,9,3,1,3,1,-2,-3,-5,-5,-5,-5,-5,-5
10090,14,2,-4,5,3,2,2,5,5,3,-4,3,0,-4,3,-4,9,3,1,3,2,-2,-3,-5,-5,-5,-5,-5,-5
10091,22,1,0,2,3,9,9,6,1,2,-4,2,0,-4,-4,-4,9,3,1,3,4,11400,0,-5,-5,-5,-5,-5,-5
10092,21,2,1,7,3,2,9,6,1,2,-4,2,-4,4,-4,-4,12,3,2,3,4,-2,-3,-5,-5,-5,-5,-5,-5
10093,19,3,1,1,29,2,9,2,1,3,1,2,-4,4,-4,-4,12,3,2,3,4,-3,-3,-5,-5,-5,-5,-5,-5
10094,21,1,0,5,9,9,0,2,1,2,-4,3,0,-4,-4,-4,9,3,1,3,4,8896,0,-5,-5,-5,-5,-5,-5
10095,14,1,-4,6,5,2,2,5,5,2,-4,2,0,-4,2,3,12,3,2,3,2,-3,-3,-5,-5,-5,-5,-5,-5
10096,17,1,-4,1,3,2,2,6,5,2,-4,2,0,-4,2,3,12,3,2,3,2,-3,-3,-5,-5,-5,-5,-5,-5
10097,17,2,-4,8,9,0,0,1,5,2,-4,2,0,-4,4,4,12,3,2,3,2,-2,-3,-5,-5,-5,-5,-5,-5
10098,16,1,-4,8,9,0,0,1,5,0,-4,0,0,-4,-4,-4,9,3,1,3,1,-2,-3,-5,-5,-5,-5,-5,-5
10099,15,1,-4,8,3,0,0,1,5,2,-4,2,0,-4,4,-4,9,3,1,3,2,10000,1,-5,-5,-5,-5,-5,-5
10100,21,1,-4,4,6,2,2,1,1,2,2,0,0,-4,-4,-4,9,3,1,3,4,-3,-3,-5,-5,-5,-5,-5,-5
10101,18,1,1,4,29,7,7,1,1,2,2,0,0,-4,-4,-4,12,3,2,3,1,-2,-3,-5,-5,-5,-5,-5,-5
10102,19,2,-4,4,3,5,0,6,5,2,-4,2,0,-4,-4,-4,12,3,2,3,2,3200,1,-5,-5,-5,-5,-5,-5
10103,16,2,-4,4,3,5,5,5,5,2,-4,0,0,-4,3,2,12,3,2,3,2,3200,1,-5,-5,-5,-5,-5,-5
10104,21,2,1,5,29,9,9,6,1,2,2,0,0,-4,-4,-4,12,3,2,3,1,9500,0,-5,-5,-5,-5,-5,-5
10105,19,2,1,3,6,9,9,6,5,2,-4,2,0,-4,-4,-4,9,3,1,3,3,1950,1,-5,-5,-5,-5,-5,-5
10106,15,2,-4,2,1,9,9,6,5,0,-4,0,0,-4,3,3,13,2,2,3,2,-2,-3,-5,-5,-5,-5,-5,-5
10107,18,1,-4,5,29,5,5,1,5,2,-4,2,0,-4,-4,-4,9,3,1,3,1,9500,0,-5,-5,-5,-5,-5,-5
10108,17,1,-4,5,29,5,5,2,5,3,-4,3,0,-4,1,-4,9,3,1,3,2,9500,0,-5,-5,-5,-5,-5,-5
10109,15,-3,-4,5,29,5,5,2,5,2,-4,2,0,-4,2,-2,12,3,2,3,2,-2,-3,-5,-5,-5,-5,-5,-5
10110,20,1,-4,5,29,9,9,5,5,2,-4,2,0,-4,-4,-4,9,3,1,3,1,6540,0,-5,-5,-5,-5,-5,-5
10111,21,1,-4,6,1,9,9,5,5,1,-4,1,0,-4,-4,-4,13,2,2,3,4,3124,1,0,0,0,0,0,0
10112,21,1,0,9,1,2,2,3,1,4,3,1,0,-4,-4,-4,13,2,2,3,1,7161,1,4,4,4,4,4,4
10113,19,1,0,3,1,9,0,1,5,3,2,0,0,-4,-4,-4,13,2,2,3,1,9016,0,2,2,2,2,2,2
10114,15,1,-4,3,1,2,2,5,5,1,-4,3,0,-4,3,-4,10,2,1,3,2,-1,-3,-4,-4,-4,-4,-4,-4
10115,16,1,-4,9,1,2,2,4,5,4,-4,4,0,-4,1,-4,10,2,1,3,2,2900,1,-4,-4,-4,-4,-4,-4
10116,18,1,-4,7,1,5,5,6,5,0,-4,0,0,-4,-4,-4,13,2,2,3,2,2956,1,1,1,1,1,1,1
10117,21,1,0,4,-2,5,5,2,3,3,1,1,0,-4,-4,-4,12,3,2,3,4,-3,-3,-5,-5,-5,-5,-5,-5
10118,21,1,1,8,6,1,1,2,1,2,1,1,0,-4,-4,-4,9,3,1,-4,1,6808,0,-5,-5,-5,-5,-5,-5
10119,21,1,1,6,3,1,0,1,1,2,1,1,0,-4,-4,-4,12,3,2,3,1,-3,-3,-5,-5,-5,-5,-5,-5
10120,20,1,-4,3,3,2,2,2,5,2,-4,2,0,-4,-4,-4,9,3,1,3,3,6000,1,-5,-5,-5,-5,-5,-5
10121,17,1,-4,3,29,2,2,4,5,2,-4,2,0,-4,2,-4,9,3,1,3,2,-2,-3,-5,-5,-5,-5,-5,-5
10122,15,1,-4,3,6,2,2,2,5,0,-4,1,0,-4,2,-4,9,3,1,3,2,8000,0,-5,-5,-5,-5,-5,-5
10123,16,1,-4,3,18,7,7,1,5,4,-4,4,0,-4,-2,-4,11,1,1,3,2,25000,0,-4,-4,-4,-4,-4,-4
10124,21,1,-4,2,1,2,5,5,5,2,-4,2,0,-4,-4,-4,13,2,2,3,4,-2,-3,0,0,0,0,0,0
10125,21,1,-4,4,1,5,5,5,5,2,-4,2,0,-4,-4,-4,13,2,2,3,3,11000,0,2,2,2,2,2,2
10126,21,1,-4,4,1,4,4,4,5,2,-4,2,0,-4,-4,-4,10,2,1,3,4,10000,0,-4,-4,-4,-4,-4,-4
10127,19,1,-4,4,1,5,5,4,5,4,-4,2,0,-4,-4,-4,13,2,2,3,4,10000,0,1,1,1,1,1,1
10128,16,1,-4,4,1,5,5,3,5,1,-4,1,0,-4,3,-4,10,2,1,3,2,10000,0,-4,-4,-4,-4,-4,-4
10129,17,1,-4,6,1,2,2,2,5,2,-4,2,0,-4,3,4,13,2,2,3,2,8000,0,1,1,1,1,1,1
10130,19,1,-4,5,1,2,2,4,5,1,-4,1,0,-4,-4,-4,13,2,2,3,4,2700,1,2,2,2,2,-5,2
10131,18,1,-3,4,1,2,2,4,5,5,-4,2,0,-4,-4,-4,10,2,1,3,3,2700,1,-5,-5,-5,-5,-5,-5
10132,17,2,-4,4,1,5,5,4,5,2,-4,2,0,-4,3,3,13,2,2,3,2,2700,1,2,2,2,2,2,2
10133,14,1,-4,3,1,2,9,6,5,0,-4,1,0,-4,2,-4,10,2,1,2,2,7300,1,-4,-4,-4,-4,-4,-4
10134,17,2,-4,2,5,5,5,3,5,2,-4,2,0,-4,2,-4,11,1,1,3,2,11000,0,-5,-5,-5,-5,-5,-5
10135,17,2,-3,5,1,2,2,1,5,2,-4,2,0,-4,2,2,13,2,2,3,1,6000,0,3,3,3,3,3,3
10136,21,2,1,5,29,2,2,2,4,3,2,0,-4,2,-4,-4,12,3,2,3,1,1980,1,-5,-5,-5,-5,-5,-5
10137,19,2,-4,2,1,5,5,4,5,1,-4,0,0,-4,-4,-4,10,2,1,3,3,11000,0,-4,-4,-4,-4,-4,-4
10138,17,2,-4,2,1,5,5,5,5,2,-4,4,0,-4,2,2,13,2,2,3,2,11000,0,1,1,1,1,1,1
10139,16,1,-4,2,1,5,5,3,5,1,-4,3,0,-4,2,-4,10,2,1,3,2,11000,0,-4,-4,-4,-4,-4,-4
